Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Type,Notes,Drivetrain
11585,45,1,243,29,NX 300h FWD/AWD,2016,35,31,,,,,Auto,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,Dedicated,,,,
11586,45,1,243,29,RX 450h FWD/AWD,2016,,,,,,,Auto,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Dedicated,,,,
11587,45,1,227,27,MKZ Hybrid,2016,41,39,,,,,ECVT,SI,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
11621,57,9,389,27,P1,2016,18,,,16,20,,Auto,SI,3.8L,,"3.8L V8
132 kW electric motor",McLaren,http://www.mclaren.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11603,41,1,239,27,B250e,2016,85,82,,,,,Auto,SI,132 kW,,132 kW electric motor 28 kWh battery,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11622,57,9,239,27,C350e Plug-in Hybrid,2016,,,,,,,Auto,SI,2.0L,,"2.0L I4
60 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11623,57,9,239,27,S550e Plug-in Hybrid,2016,58,,,24,30,,Auto,SI,3.0L,,"3.0L V6
85 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11604,41,1,263,27,i-MiEV,2016,126,99,,,,,Auto,SI,49 kW,,49 kW electric motor 16 kWh battery,Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11605,41,1,217,27,Leaf,2016,126,101,,,,,Auto,SI,80 kW,,80 kW electric motor 24 kWh battery,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11588,45,1,217,29,Pathfinder Hybrid 2WD/AWD,2016,,,,,,,Auto,SI,2.5L,4,2.5L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,Dedicated,,,,
11624,57,9,391,29,Cayenne S E-Hybrid,2016,47,,,21,24,,Auto,SI,3.0L,,"3.0L V6
70 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11625,57,9,391,27,Panamera S E-Hybrid,2016,51,,,23,29,,Auto,SI,3.0L,,"3.0L V6
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11606,41,1,381,27,fortwo,2016,122,93,,,,,Auto,SI,55 kW,,55 kW electric motor 17.6 kWh battery,smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11589,45,1,383,29,XV Crosstrek Hybrid,2016,30,34,,,,,ECVT,SI,2.0L,4,2.0L H4,Subaru,http://www.subaru.com/,SUV,HYBR,Hybrid Electric,Dedicated,,,,
11607,41,1,237,27,Model S,2016,88,90,,,,,Auto,SI,285 kW,,285 kW electric motor 70 kWh battery,Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11608,41,1,237,27,Model S AWD,2016,95,106,,,,,Auto,SI,350/285 kW,,350/285 kW electric motor 90 kWh battery,Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11609,41,1,237,29,Model X AWD 90D,2016,90,94,,,,,Auto,SI,193/193 kW,,193/193 kW electric motor 90 kWh battery,Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,,,,
11610,41,1,237,29,Model X AWD P90D,2016,89,90,,,,,Auto,SI,193/375 kW,,193/375 kW electric motor 90 kWh battery,Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,,,,
11590,45,1,221,27,Avalon,2016,,,,,,,ECVT,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
11591,45,1,221,27,Camry,2016,43,39,,,,,ECVT,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
11592,45,1,221,29,Highlander,2016,,,,,,,ECVT,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Dedicated,,,,
11593,45,1,221,27,Prius,2016,,,,,,,ECVT,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
11594,45,1,221,27,Prius c,2016,,,,,,,ECVT,SI,1.5L,4,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
11626,57,9,221,27,Prius Plug-in,2016,,,,,,,ECVT,SI,1.8L,,"1.8L I4
38 kW electric drive",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11595,45,1,221,27,Prius v,2016,44,40,,,,,ECVT,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
11596,45,1,221,29,RAV 4,2016,,,,,,,ECVT,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Dedicated,,,,
11611,41,1,347,27,e-Golf,2016,126,105,,,,,Auto,SI,85 kW,,85 kW electric motor 24.2 kWh battery,Volkswagen,http://www.vw.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11597,45,1,347,27,Jetta Hybrid,2016,42,48,,,,,Auto,SI,1.4L,4,1.4L I4,Volkswagen,http://www.vw.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
11627,57,9,395,27,XC90 T8 Plug-in Hybrid,2016,,,,,,,Auto,SI,2.0L,,"2.0L I4
65 kW electric motor",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11329,57,3,377,27,A3 e-tron,2015,,,,,,,Auto,,1.4,4,"1.4L I4, 75 kW electric drive",Audi,http://progress.audiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dual/Bi-Fueled,,,,
11358,45,9,377,29,Q5 Hybrid AWD,2015,,,,24,30,,Auto,SI,2.4,4,2.4L I4,Audi,http://progress.audiusa.com/,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11359,45,9,211,27,ActiveHybrid 3,2015,,,,25,33,,Auto,SI,3,6,3.0L I6,BMW,www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11360,45,9,211,27,ActiveHybrid 5,2015,,,,23,30,,Auto,SI,3,6,3.0L I6,BMW,www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11361,45,9,211,27,ActiveHybrid 7,2015,,,,22,30,,Auto,SI,3,6,3.0L I6,BMW,www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11344,41,1,211,27,i3,2015,137,111,,,,,Auto,,125 kW,,"125 kW electric motor, 21 kWh battery",BMW,www.bmwusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11331,57,9,211,27,i3 w/Range Extender,2015,117,,,,,,Auto,,0.6L,,"0.6L I2, 125kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11330,57,3,211,27,i8,2015,76,,,,,,Auto,,1.5,3,"1.5L I3, 96 kW electric drive",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dual/Bi-Fueled,,,,
11332,57,9,231,27,ELR,2015,82,,,31,35,,Auto,,1.4L,,"1.4L I4, 111 kW electric motor",Cadillac,http://www.cadillac.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11345,41,1,215,27,Spark,2015,128,109,,,,,Auto,e-motor,104 kW,,"104 kW electric motor, 20 kWh battery",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11333,57,9,215,27,Volt,2015,98,,,35,40,,Auto,,1.4L,,"1.4L I4, 111 kW electric motor",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11346,41,1,379,27,500e,2015,122,108,,,,,Auto,e-motor,83 kW,,"83kW electric motor, 24 kWh battery",Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11334,57,9,219,27,C-MAX Energi,2015,88,,,40,36,,ECVT,,2.0L,4,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11362,45,9,219,27,C-MAX Hybrid,2015,,,,42,37,,ECVT,SI,2,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11347,41,1,219,27,Focus,2015,110,99,,,,,Auto,e-motor,107 kW,,"107 kW electric motor, 23 kWh battery",Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11335,57,9,219,27,Fusion Energi,2015,88,,,40,36,,ECVT,,2.0L,4,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11363,45,9,219,27,Fusion Hybrid,2015,,,,44,41,,ECVT,SI,2,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11365,45,9,209,27,Accord Hybrid,2015,,,,50,45,,ECVT,SI,2,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11336,57,9,209,27,Accord Plug-in Hybrid,2015,115,,,47,46,,ECVT,,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11366,45,9,209,27,Civic Hybrid,2015,,,,44,47,,ECVT,SI,1.5,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11367,45,9,209,27,CR-Z,2015,,,,36,39,,Auto,SI,1.5,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11368,45,9,351,27,Sonota,2015,,,,36,40,,Auto,SI,2.4,4,2.4L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11380,45,9,359,27,Q50 Hybrid FWD/AWD,2015,,,,29,36,,Auto,SI,3.5,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11381,45,9,359,27,Q50 Hybrid S FWD/AWD,2015,,26,,29,36,,Auto,SI,3.5,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11382,45,9,359,27,Q70 Hybrid,2015,,,,29,34,,Auto,SI,3.5,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11383,45,9,359,29,QX60 Hybrid,2015,,,,26,28,,Auto,SI,2.5,4,2.5L I4,Infiniti,http://www.infinitiusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11369,45,9,361,27,Optima,2015,,,,36,40,,Auto,SI,2.4,4,2.4L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11579,45,1,361,27,Optima,2015,36,40,,,,,Auto,SI,2.4L,4,2.4L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
11349,41,1,361,27,Soul,2015,120,92,,,,,Auto,e-motor,50 kW,,"50 kW electric motor, 16.4 kWh battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11371,45,9,243,27,300h,2015,,,,40,39,,Auto,SI,2.5,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11370,45,9,243,27,CT 200h,2015,,,,43,40,,ECVT,SI,1.8,4,1.8L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11373,45,9,243,27,GS 450h,2015,,,,29,34,,Auto,SI,3.5,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11374,45,9,243,27,GS 450h F Sport,2015,,,,,,,Auto,SI,3.5,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11372,45,9,243,27,LS 600h L,2015,,,,19,23,,Auto,SI,5,8,5.0L V8,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11376,45,9,243,27,NX 300h,2015,,,,35,31,,Auto,SI,2.5,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11375,45,9,243,29,RX 450h,2015,,,,32,28,,Auto,SI,3.5,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11364,45,9,227,27,MKZ Hybrid,2015,,,,41,39,,ECVT,SI,2,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11337,57,9,389,27,P1,2015,,,,16,20,,Auto,SI,3.8L,8,"3.8L V8, 132 kW electric motor",McLaren,http://www.mclaren.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11350,41,1,239,27,B-Class Electric,2015,85,83,,,,,Auto,e-motor,132 kW,,"132 kW electric motor, 28 kWh battery",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11377,45,9,239,27,E400 Hybrid,2015,,,,24,30,,Auto,SI,3.5,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11340,57,9,239,27,S550 Plug-in Hybrid,2015,,,,,,,Auto,,3,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11351,41,1,263,27,i-MiEV,2015,126,99,,,,,Auto,e-motor,49 kW,,"49 kW electric motor, 16 kWh battery",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11352,41,1,217,27,Leaf,2015,126,101,,,,,Auto,e-motor,80 kW,,"80 kW electric motor, 24 kWh battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11378,45,9,217,29,Pathfinder Hybrid 2WD/AWD,2015,,,,25,28,,Auto,SI,2.5,4,2.5L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11357,57,9,391,27,918 Spyder,2015,67,,,20,24,,Auto,SI,4.6L,8,"4.6L V8, 95 kW electric motor front, 115 kW electric motor rear",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11342,57,9,391,29,Cayenne S E-Hybrid,2015,47,,,21,24,,Auto,SI,3.0L,6,"3.0L V6, 70 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11341,57,9,391,27,Panamera S E-Hybrid,2015,50,,,23,29,,Auto,SI,3.0L,6,"3.0L V6, 70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11353,41,1,381,27,fortwo,2015,122,93,,,,,Auto,e-motor,55 kW,,"55 kW electric motor, 17.6 kWh battery",smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11379,45,9,383,29,XV Crosstrek,2015,,,,30,34,,ECVT,SI,2.5,4,2.5L H4,Subaru,http://www.subaru.com/,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11354,41,1,237,27,Model S,2015,94,97,,,,,Auto,e-motor,300 kW,,"300 kW electric motor, 60 kWh battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11384,45,9,221,27,Avalon,2015,,,,40,39,,ECVT,SI,2.5,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11385,45,9,221,27,Camry,2015,,,,43,39,,ECVT,SI,2.5,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11386,45,9,221,29,Highlander,2015,,,,27,28,,ECVT,SI,3.5,5,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11388,45,9,221,27,Prius ,2015,,,,51,48,,ECVT,SI,1.8,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11387,45,9,221,27,Prius c,2015,,,,53,46,,ECVT,SI,1.5,4,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11343,57,9,221,27,Prius Plug-in,2015,95,,,51,49,,ECVT,SI,1.8L,4,"1.8L I4, 38 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11389,45,9,221,27,Prius v,2015,,,,44,40,,ECVT,SI,1.8,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11356,41,1,347,27,e-Golf,2015,,,,,,,Auto,e-motor,85 kW,,"85 kW electric motor, 24.2 kWh battery",Volkswagen,http://www.vw.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11390,45,9,347,27,Jetta Hybrid,2015,,,,42,48,,Auto,SI,1.4,4,1.4L I4,Volkswagen,http://www.vw.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11391,45,9,347,29,Touareg Hybrid,2015,,,,20,24,,Auto,SI,3,6,3.0L V6,Volkswagen,http://www.vw.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11211,45,9,365,27,ILX,2014,,,,39,38,,ECVT,,1.5L,4,1.5L I4,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11210,45,9,365,27,RLX Sport Hybrid SH-AWD,2014,,,,,,,Auto,,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11212,45,9,377,29,"Q5 Hybrid, AWD",2014,,,,24,30,,Auto,,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11214,45,9,211,27,ActiveHybrid 3,2014,,,,25,33,,Auto,,3.0L,6,3.0L I6,BMW,www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11215,45,9,211,27,ActiveHybrid 5,2014,,,,23,30,,Auto,,3.0L,6,3.0L I6,BMW,www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11213,45,9,211,27,ActiveHybrid 7,2014,,,,22,30,,Auto,,3.0L,6,3.0L I6,BMW,www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11260,41,1,211,27,i3,2014,,,,,,,Auto,,125,,125 kW electric motor,BMW,www.bmwusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11274,57,9,211,27,i3 w/Range Extender,2014,,,,,,,Auto,,0.6L,,"0.6L I2, 125kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11273,57,9,211,27,i8 Plug-in Hybrid,2014,,,,,,,Auto,,1.5L,,"1.5L I3, 96kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11275,57,9,231,27,ELR,2014,,,,,,,Auto,,1.4L,,"1.4L I4, 111 kW electric motor",Cadillac,http://www.cadillac.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11261,41,1,215,27,Spark,2014,128,109,,,,,Auto,,104,,104 kW electric motor,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11276,57,9,215,27,Volt,2014,98,,,35,40,,Auto,,1.4L,,"1.4L I4, 111 kW electric motor",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11262,41,1,379,27,500e,2014,122,108,,,,,Auto,,83kW,,83kW electric motor,Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11278,57,9,219,27,C-MAX Energi,2014,100,,,44,41,,ECVT,,2.0L,,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11217,45,9,219,27,C-MAX Hybrid,2014,,,,,,,ECVT,,2.0L,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11263,41,1,219,27,Focus,2014,110,99,,,,,Auto,,107,,107 kW electric motor,Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11277,57,9,219,27,Fusion Energi,2014,100,,,44,41,,ECVT,,2.0L,,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11216,45,9,219,27,Fusion Hybrid,2014,,,,47,47,,ECVT,,2.0L,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11221,45,9,209,27,Accord,2014,,,,50,45,,ECVT,,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11279,57,9,209,27,Accord Plug-in Hybrid,2014,115,,,47,46,,ECVT,,2.0L,,"2.0L I4, 124 kW electric motor",Honda,http://automobiles.honda.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11220,45,9,209,27,Civic Hybrid,2014,,,,,,,ECVT,,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11219,45,9,209,27,CRZ,2014,,,,36,39,,ECVT,,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11264,41,1,209,27,Fit,2014,132,105,,,,,Auto,,92,,92 kW electric motor,Honda,http://automobiles.honda.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11218,45,9,209,27,Insight,2014,,,,41,44,,ECVT,,1.3L,4,1.3L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11222,45,9,351,27,Sonata,2014,,,,36,40,,Auto,,2.4L,4,2.4L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11225,45,9,359,27,"Q50 Hybrid, FWD/AWD",2014,,,,29,36,,Auto,,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11226,45,9,359,27,"Q50S Hybrid, FWD/AWD",2014,,,,28,34,,Auto,,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11224,45,9,359,27,Q70 Hybrid,2014,,,,,,,Auto,,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11223,45,9,359,29,QX60 Hybrid,2014,,,,26,28,,Auto,,2.5L,4,2.5L I4,Infiniti,http://www.infinitiusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11227,45,9,361,27,Optima,2014,,,,36,40,,Auto,,2.4L,4,2.4L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11265,41,1,361,27,Soul,2014,,,,,,,Auto,,50,,50 kW electric motor,Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11232,45,9,243,27,CT 200h,2014,,,,,,,ECVT,,1.8L,4,1.8L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11231,45,9,243,27,ES 300h,2014,,,,40,39,,Auto,,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11228,45,9,243,27,GS 450h,2014,,,,29,34,,Auto,,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11230,45,9,243,27,LS 600h L,2014,,,,19,23,,Auto,,5.0L,8,5.0L V8,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11229,45,9,243,29,"RX 450h, FWD/AWD",2014,,,,32,28,,Auto,,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11233,45,9,227,27,MKZ,2014,,,,45,45,,ECVT,,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11280,57,9,389,27,P1,2014,,,,,,,Auto,,3.8L,,"3.8L V8, 132 kW electric motor",McLaren,http://www.mclaren.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11266,41,1,239,27,B-Class Electric,2014,,,,,,,Auto,,100,,100 kW electric motor,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11234,45,9,239,27,E400 Hybrid,2014,,,,24,30,,Auto,,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11267,41,1,263,27,i-MiEV,2014,126,99,,,,,Auto,,49,,49 kW electric motor,Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11268,41,1,217,27,Leaf,2014,,,,,,,Auto,,80,,80 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
